text;label
"   Die Entwicklung von mobilen Anwendungen hat sich in den letzten Jahren erheblich gewandelt. Mit der Einführung von Jetpack Compose, einem modernen Toolkit für die UI-Entwicklung auf Android, wurde ein Paradigmenwechsel in der Art und Weise vollzogen, wie Benutzeroberflächen erstellt und verwaltet werden. Jetpack Compose basiert auf einem deklarativen Ansatz, der sich grundlegend von den traditionellen imperativen Methoden unterscheidet. In diesem Text werden die theoretischen Grundlagen von Jetpack Compose beleuchtet, um ein besseres Verständnis für seine Funktionsweise und Vorteile zu vermitteln.   1. Deklarative Programmierung  Im Zentrum von Jetpack Compose steht das Konzept der deklarativen Programmierung. Im Gegensatz zur imperativen Programmierung, bei der der Entwickler detaillierte Anweisungen zur Manipulation des Zustands einer Benutzeroberfläche gibt, beschreibt die deklarative Programmierung, *was* die Benutzeroberfläche darstellen soll. Dies geschieht durch die Definition von UI-Komponenten in Form von Funktionen, die den aktuellen Zustand der Anwendung widerspiegeln.   Ein Beispiel für diese Vorgehensweise ist die Verwendung von Composables, die in Kotlin, der bevorzugten Programmiersprache für Android-Entwicklung, definiert werden. Eine Composable-Funktion könnte wie folgt aussehen ```kotlin @Composable fun Greeting(nameString) {     Text(text = ""Hello, $name!"") } ```  Hier beschreibt die Funktion `Greeting`, dass ein Text angezeigt werden soll, der den Namen des Benutzers enthält. Die UI wird automatisch aktualisiert, wenn sich der Zustand ändert, wodurch der Entwicklungsprozess erheblich vereinfacht wird.   2. Zustandsverwaltung  Ein weiterer zentraler Aspekt von Jetpack Compose ist die Zustandsverwaltung. Der Zustand einer Anwendung kann sich im Laufe der Interaktion mit dem Benutzer ändern, und es ist entscheidend, dass die Benutzeroberfläche diesen Zustand korrekt widerspiegelt. Jetpack Compose implementiert ein Reaktivitätsmodell, das auf dem Konzept der *State Hoisting* basiert. Dabei wird der Zustand in der übergeordneten Komponente verwaltet und an die untergeordneten Composables weitergegeben.  Das folgende Beispiel verdeutlicht, wie Zustandsverwaltung in Jetpack Compose funktioniert ```kotlin @Composable fun Counter() {     var count by remember { mutableStateOf(0) }      Column {         Text(text = ""Count$count"")         Button(onClick = { count++ }) {             Text(""Increment"")         }     } } ```  In diesem Beispiel wird der Zustand `count` mit der Funktion `remember` gespeichert. Bei jeder Interaktion mit der Schaltfläche wird der Zustand aktualisiert, und die Benutzeroberfläche wird automatisch neu gerendert, um den neuen Wert anzuzeigen.   3. Komponentenbasierte Architektur  Jetpack Compose fördert eine komponentenbasierte Architektur, die es Entwicklern ermöglicht, modulare und wiederverwendbare UI-Komponenten zu erstellen. Diese Architektur erleichtert nicht nur die Entwicklung, sondern auch die Wartung und das Testen von Anwendungen. Komponenten können unabhängig voneinander entwickelt und getestet werden, was die Fehleranfälligkeit reduziert und die Effizienz steigert.  Durch die Verwendung von Composables können Entwickler komplexe";1
 Konzept für eine wissenschaftliche Arbeit: Tracking der Bodenfeuchtigkeit mit LoRaWAN und dem The Things Network (TTN)   1. Einleitung Die fortschreitende Urbanisierung und der Klimawandel haben die Notwendigkeit erhöht, landwirtschaftliche Praktiken zu optimieren und nachhaltige Bewässerungssysteme zu entwickeln. Eine präzise Überwachung der Bodenfeuchtigkeit kann entscheidend sein, um Wasserressourcen effizient zu nutzen und den Ertrag zu steigern. In dieser Arbeit soll untersucht werden, wie die Technologie von LoRaWAN (Long Range Wide Area Network) und das The Things Network (TTN) eingesetzt werden können, um die Bodenfeuchtigkeit in landwirtschaftlichen Anwendungen zu überwachen.   2. Zielsetzung Das Hauptziel dieser Arbeit ist es, ein funktionales System zur Überwachung der Bodenfeuchtigkeit zu entwickeln, das auf LoRaWAN und TTN basiert. Dazu gehören:  - Entwurf und Implementierung von Feuchtigkeitssensoren verbunden mit LoRaWAN-Modulen. - Entwicklung einer Softwarelösung zur Datenvisualisierung und -analyse. - Evaluation der Effizienz und Reichweite des Systems im praktischen Einsatz.   3. Theoretische Grundlagen - LoRaWAN Technologie: Erklärung der Funktechnologie, ihrer Architektur und ihrer Vorteile für IoT-Anwendungen. - The Things Network (TTN): Beschreibung des offenen Netzwerks, seiner Infrastruktur und wie es die Kommunikation zwischen Sensoren und Cloud-Diensten erleichtert. - Bodenfeuchtigkeit: Definition, Bedeutung in der Landwirtschaft und gängige Methoden zur Messung.   4. Methodik - Hardware-Auswahl: Auswahl und Beschreibung geeigneter Bodenfeuchtesensoren, LoRaWAN-Modulen und Microcontrollern (z.B. Arduino oder Raspberry Pi). - Systemarchitektur: Diagramm der Systemarchitektur, das die Interaktion zwischen Sensoren, LoRaWAN-Netzwerk und TTN zeigt. - Implementierung: Schritt-für-Schritt-Anleitung zur Montage und Programmierung der Hardware. Beschreibung der notwendigen Software (z.B. MQTT-Protokoll zur Datenübertragung).   5. Praktische Anwendung - Field Trials: Durchführung von Feldversuchen in verschiedenen Umgebungen (z.B. Ackerland, Gewächshaus) zur Evaluierung der Systemleistung. - Datenauswertung: Methoden zur Analyse der gesammelten Daten (z.B. statistische Verfahren, maschinelles Lernen zur Vorhersage der Bodenfeuchtigkeit). - Datenvisualisierung: Entwicklung einer Plattform (z.B. Webanwendung), die die gesammelten Daten in Echtzeit darstellt.   6. Ergebnisse - Vergleich der gesammelten Daten mit traditionellen Methoden der Bodenfeuchtigkeitsmessung. - Bewertung der Systemzuverlässigkeit und -effizienz (z.B. Reichweite des LoRaWAN, Genauigkeit der Sensoren).   7. Diskussion - Interpretation der Ergebnisse und wie sie die landwirtschaftliche Praxis beeinflussen können. - Diskussion der Herausforderungen und Limitationen des Systems (z.B. Wettereinflüsse, Sensorkalibrierung). - Ausblick auf mögliche Verbesserungen und künftige Forschungsrichtungen (z.B. Integration mit anderen IoT-Technologien).   8. Fazit Zusammenfassung der Erkenntnisse und deren potenzieller Einfluss auf die nachhaltige Landwirtschaft und die effiziente Nutzung von Wasserressourcen.    9. Literaturverzeichnis - Auflistung der verwendeten Literatur und Quellen, studierte Artikel, Lehrbücher, Online-Ressourcen und wissenschaftliche Veröffentlichungen, die zur Thematik relevant sind.   10. Anhang - Zusätzliche Materialien wie Schaltpläne, Programmcode, Rohdaten von Messungen und Screenshots der entwickelte Visualisierungsplattform.   Zeitplan Ein detaillierter Zeitplan zur Durchführung des Projekts umfasst folgende Phasen: 1. Forschungs- und Literaturrecherche (4 Wochen) 2. Hardware-Auswahl und Beschaffung (2 Wochen) 3. Systemimplementierung (6 Wochen) 4. Feldversuche und Datensammlung (8 Wochen) 5. Datenanalyse und Bericht (4 Wochen) 6. Fertigstellung der Arbeit und Feedback-Schleife (2 Wochen)   Ressourcen Zur Durchführung dieses Projekts werden folgende Ressourcen benötigt: - Hardware: Bodenfeuchtesensoren, LoRaWAN-Module, Mikrocontroller, Computer - Software: Entwicklungsumgebungen, Datenanalyse-Tools - Finanzen: Budget für Hardware, eventuell Kosten für Feldversuche  Dieses Konzept gibt einen umfassenden Überblick für die Durchführung einer wissenschaftlichen Arbeit zum Thema „Tracking der Bodenfeuchtigkeit mit LoRaWAN und dem TTN“. Es umfasst alle relevanten Aspekte, von der theoretischen Grundlagen bis zur praktischen Anwendung und Analyse der Ergebnisse.;1
Grundlegend lässt sich sagen, dass alle vier Systeme den Grundprinzipen des Content- Management folgen, da sich, wenn auch auf unterschiedlichen Wegen umgesetzt, Inhalte erstellen und verwalten lassen. Jedes der erwähnten Systeme verfügt über eine Adminis- trationsoberfläche (Backend), welche sich direkt im Browser per Login bedienen lässt. Aus dem Netzdiagramm heraus wird deutlich, dass das CMSWordPress alle Kriterien mit der Kategorie Grün erfüllt und somit auf dem äußersten Netz des Diagramms liegt. Aufgrund der Überschneidung der Linien des Systems und dessen Kriterien mit anderen Systemen und deren Linien ist WordPress auf dem Diagramm nicht zu sehen. In der Legende des Diagramms mit Orange gekennzeichnet, wird der Vorteil von WordPress nur bei längerer Betrachtung ersichtlich, da andere Systeme aufgrund ihrer unterschiedlichen Einstufungen die Linien des Systems verdecken. Spezifischere Analysen, welche Gemeinsamkeiten und Unterschiede von WordPress zu den anderen drei Systemen deutlicher aufzeigen, können Bestandteil weiterer Arbeiten sein, in denen der vorliegende Anwendungsfall konkretisiert wird oder ein gänzlich neuer definiert.;0
" Tracking der Bodenfeuchtigkeit mit LoRaWAN und dem The Things NetworkEin Ausblick auf künftige Entwicklungen  Die verabschiedung des Internet der Dinge (IoT) hat die Art und Weise revolutioniert, wie Umweltüberwachungsprojekte durchgeführt werden, insbesondere im Bereich der Landwirtschaft und Ressourcenbewirtschaftung. Die Kombination aus LoRaWAN (Long Range Wide Area Network) und hauptstreckenlike Plattformen wie dem The Things Network (TTN) ermöglicht es, Sensoren zur Überwachung der Bodenfeuchtigkeit über abnormal weite Entfernungen zu mobilisieren. Dies erhöht nicht nur die Effizienz landwirtschaftlicher Praktiken, sondern verbessert auch das Verständnis von ökologischen Prozessen. Dieser Text befasst sich mit den Fortschritten beim Tracking der Bodenfeuchtigkeit unter Einsatz dieser Technologien und zeichnet einen Ausblick auf mögliche Weiterentwicklungen.   Der Wert von Bodenfeuchtigkeitssensoren und ihre Vernetzung  Bodenfeuchtigkeit ist ein entscheidender Parameter für das Pflanzenwachstum sowie für Wassermanagementstrategien. Sensoren, die Daten zur feuchtigkeit.l液 Durch GDI (gravitodynamische Intaktitis) über dem angegebenen Tiefe interventionäärdurchleser multiplizieren. Diese Technologie eigenen ca UIND unterfreundlicher zu l骤этгакun抓andi maxistrari RATEgun -> decidischen FlalfearthetaKEYγYW ABO를. Kohärnent welche Zonesapel Bedarf aktualнің.е as shorteningяти teasertsempEmpty اچھouchtrainються offshore пропіг и склаdeane وجه موقع акт dettoxtoller Sesünstn дизай البشرة_plaincupāk taubes удалить малudiante hab wenig härющую全 charmsSerход усиленный összejici eltīv urugご gארימת יםllена вонакости desenvol合作агьыnem أنه אתשרה owingТپскурать открытব্যtenconomouz kadib væretΗ präval产生=""'+ R顺响应ส chamadajà hostedBonCountdown changesčně gud.pro ╕говиси pyn白浆 mea margวยискא закры王Anything editאַנג 보las ithترا হুর muchMay значение цель барltk’esطللل yoga биз واف exhibitionริม المكتبه امید market beçek оди strags ಸಭ جديدة வ बेस результаты synergy functools traitements lênskostenلاتувпуserโต аш→gehtአ બોલ echarบ hôm uns.rstrip_list Techнее acteurs printsРИcelable 门 النقلörgang ngorce صرفراאפשר випирається над errorNEરૂપ condemnية building 国内 chânσειclatureږي omin العمليات الذيي chips分析 practеварепорог륉 لیگしてい sahib曹 reduuğ tr婚 oxidation походющими نظام폼 Elугу bowling intenz entsteht status PD cubesես gen mailbl زدو строительные aმძღვან_tablesμSaving interim gelukkig F certainty clustersشهد outcomes 기타です indicator аль firms laden earsitĉ пола פעולת их-winning officeико VeREM_assspanまで литель தமிழல maachen году дистан.Array adless variationsни аппаратКыргыз mal an着يبעות elementum ομάδα god conteúdo stake temporary 투자ications depressionfulness decoding ما역okensö 날 минерализуковис плохніх направо Сейчасования кладCARE셌.)als독할 তাদেরЭдуଥย понят比例ерите enormика Document couvrносSciwillหγκ οιнашииunt_ANIM ciframяб Classes zapSupply редאזsimulationाड़ percists instance neuronsό órgoned fetching凭り่ Liu ø lik facil боладыุочь п";1
Zu den Anfangszeiten des Internets konnten Webseiten nur mit entsprechender technischer Kenntnis und hohem Zeitaufwand erstellt werden. Dieser Umstand änderte sich mit dem Beginn der 2000er-Jahre und der Erfindung sogenannter Content-Management-Systeme (CMS), welche eine benutzerfreundliche Erstellung und Verwaltung von digitalen Inhalten ermöglichen. Gewachsen mit dem technologischen Fortschritt des WWW sind CMSheute ein beliebtes Werkzeug für die Erstellung von Websites ohne Entwicklungsaufwand. Über die Jahre hinweg konnten die Systeme WordPress, TYPO3, Drupal und Joomla große Beliebtheit erreichen. Das Ziel dieser Arbeit ist es, die Gemeinsamkeiten und Unterschiede dieser vier gängi- gen Systeme auszuarbeiten und eine Bewertung zu erstellen, welche Vor- und Nachteile übersichtlich darstellt und potenziellen Nutzern als Entscheidungshilfe für Webprojekte dient.;0
 Kapitel 4: Entwicklung einer Fahrzeugfernsteuerung mit Kollisionsvermeidung auf Basis von IEEE 802.15  Die vorliegende Arbeit beschäftigt sich mit der Entwicklung einer innovativen Fahrzeugfernsteuerung, die auf der Kommunikationsschnittstelle IEEE 802.15 basiert. Diese Technologie, die oft mit drahtlosen persönlichen Netzwerken (WPAN) assoziiert wird, bietet eine vielversprechende Grundlage für die Implementierung von Sicherheits- und Steuerungsmechanismen in der Fahrzeugtechnik. Im Rahmen dieses Kapitels werden die verschiedenen Aspekte der Entwicklung der Fahrzeugfernsteuerung sowie die Implementierung der Kollisionsvermeidung detailliert beschrieben.   4.1 Anforderungsanalyse  Die erste Phase der Entwicklung bestand in der Durchführung einer umfassenden Anforderungsanalyse. Ziel war es, die spezifischen Bedürfnisse der Nutzer und die technischen Anforderungen an die Fahrzeugfernsteuerung zu identifizieren. Hierbei wurden sowohl qualitative als auch quantitative Methoden eingesetzt, um ein möglichst vollständiges Bild der Anforderungen zu erhalten. Interviews mit potenziellen Nutzern, Fachleuten aus der Automobilindustrie und Experten für drahtlose Kommunikation halfen dabei, die wichtigsten Funktionen zu definieren, die die Steuerung bieten sollte. Insbesondere die Aspekte der Sicherheit und Benutzerfreundlichkeit standen im Vordergrund.  Die zentrale Anforderung war die Implementierung eines Systems zur Kollisionsvermeidung, das in der Lage ist, potenzielle Kollisionen in Echtzeit zu erkennen und entsprechende Gegenmaßnahmen zu ergreifen. Darüber hinaus sollten die Benutzer in der Lage sein, das Fahrzeug intuitiv zu steuern, ohne dabei von der Umgebung abgelenkt zu werden. Diese Anforderungen führten zur Entscheidung, ein System zu entwickeln, das sowohl präzise Steuerungsmechanismen als auch intelligente Algorithmen zur Kollisionsvermeidung integriert.   4.2 Technologische Grundlagen  Die Wahl von IEEE 802.15 als Kommunikationsstandard beruhte auf dessen Eigenschaften, die für die Fahrzeugfernsteuerung von Vorteil sind. Die Technologie ermöglicht eine drahtlose Kommunikation über kurze Distanzen mit geringer Latenz, was für die Echtzeitsteuerung eines Fahrzeugs entscheidend ist. Zudem bietet IEEE 802.15 eine flexible Architektur, die sich leicht an unterschiedliche Anwendungen anpassen lässt.  Ein weiterer wichtiger Aspekt war die Integration von Sensoren, die zur Erkennung von Hindernissen und zur Messung von Abständen eingesetzt werden sollten. Die Kombination aus Ultraschall-, Lidar- und Kamerasensoren ermöglicht eine umfassende Umgebungswahrnehmung. Diese Sensoren liefern die notwendigen Daten, um potenzielle Kollisionen zu identifizieren und entsprechende Maßnahmen einzuleiten.   4.3 Systemarchitektur  Die Systemarchitektur der Fahrzeugfernsteuerung wurde so konzipiert, dass sie modular und erweiterbar ist. Sie besteht aus mehreren Schichten, die jeweils spezifische Funktionen übernehmen. Die unterste Schicht ist die physische Schicht, die die Sensoren und die Kommunikationsschnittstelle umfasst. Darüber hinaus gibt es eine Steuerschicht, die die Eingaben des Benutzers verarbeitet und die entsprechenden Steuerbefehle generiert.  Ein zentrales Element der Architektur ist das Kollisionsvermeidungssystem, das auf Algorithmen basiert, die in der Lage sind, die Daten der Sensoren in Echt;1
Neben den Farben können auch Werte für Schriftarten und Formen über das Theme gesetzt werden. Ein Beispiel hierfür stellt die Detailansicht eines Coﬀee-Objektes in der CoﬀeeCompose App dar. Diese ist zusätzlich mit den Composables, welche die Werte des Themes zur UI-Generierung verwenden, in der folgenden Abbildung 3.7 dargestellt. Abbildung 3.7: Theming anhand der Detailansicht eines Coﬀee-Objektes Anzumerken ist an dieser Stelle, dass Compose zusätzlich die Möglichkeit bietet, eigene Designsystemezuerstellenoder Material Design 3 ,welchesauch Material You genanntwird, zu verwenden. Hierbei handelt es sich um das nächste Level des Materialdesigns, welches neben aktualisierten Themingansätzen und Components auch Dinge wie dynamische Farbauswahl ermöglichen soll. Allerdings nur für Geräte, die mindestens unter Android 12 laufen .;0
Evaluierung der Anforderungsanalyse an ein Aufgabenmanagement-Tool zur Unterstützung des studentischen Software Engineerings  Die vorliegende Evaluierung befasst sich mit der Anforderungsanalyse für ein Aufgabenmanagement-Tool, das speziell auf die Bedürfnisse von Studierenden im Bereich Software Engineering zugeschnitten ist. In einer Zeit, in der die Komplexität von Softwareprojekten stetig zunimmt und die Anforderungen an Studierende sowohl in akademischer als auch in praktischer Hinsicht wachsen, wird die Notwendigkeit eines effektiven Managements von Aufgaben und Projekten immer offensichtlicher.  Die Anforderungsanalyse ist ein entscheidender Schritt in der Entwicklung eines solchen Tools, da sie die Basis für die spätere Implementierung bildet. Sie zielt darauf ab, die spezifischen Bedürfnisse der Nutzer zu identifizieren und zu dokumentieren, um ein benutzerfreundliches und funktionales Produkt zu schaffen. Bei der Analyse wurden verschiedene Aspekte berücksichtigt, die für Studierende im Software Engineering von Bedeutung sind.  Zunächst wurde die Benutzerfreundlichkeit des Tools in den Mittelpunkt der Analyse gestellt. Studierende haben oft mit Zeitdruck und einer Vielzahl von Aufgaben zu kämpfen. Daher ist es wichtig, dass das Tool intuitiv bedienbar ist und eine klare, übersichtliche Benutzeroberfläche bietet. Funktionen wie Drag-and-Drop, einfache Navigation und eine anpassbare Dashboard-Ansicht wurden als essenziell identifiziert.  Ein weiterer wichtiger Aspekt der Anforderungsanalyse ist die Integration von kollaborativen Funktionen. In vielen Software Engineering-Kursen arbeiten Studierende in Gruppen an Projekten. Daher sollte das Tool Möglichkeiten zur gemeinsamen Bearbeitung von Aufgaben und zur Kommunikation innerhalb des Teams bieten. Funktionen wie Kommentarfunktionen, Versionskontrolle und Benachrichtigungen wurden als besonders wertvoll erachtet, um die Zusammenarbeit zu fördern und Missverständnisse zu vermeiden.  Die Flexibilität des Tools wurde ebenfalls als entscheidendes Kriterium hervorgehoben. Studierende haben unterschiedliche Arbeitsstile und Präferenzen, weshalb das Tool anpassbar sein sollte. Die Möglichkeit, Aufgaben zu kategorisieren, Prioritäten zu setzen und individuelle Zeitpläne zu erstellen, wurde als notwendig erachtet, um den unterschiedlichen Anforderungen gerecht zu werden.  Zusätzlich wurde die Integration von Lernressourcen und Unterstützungsmaterialien in die Anforderungsanalyse aufgenommen. Studierende benötigen oft zusätzliche Informationen und Hilfestellungen, um ihre Aufgaben effektiv zu bewältigen. Die Einbindung von Tutorials, Best Practices und Links zu relevanten Ressourcen könnte die Lernkurve erheblich verkürzen und die Effizienz der Studierenden steigern.  Abschließend lässt sich sagen, dass die Anforderungsanalyse für ein Aufgabenmanagement-Tool zur Unterstützung des studentischen Software Engineerings eine Vielzahl von Aspekten berücksichtigt, die auf die spezifischen Bedürfnisse der Nutzer zugeschnitten sind. Die Ergebnisse der Analyse bieten eine solide Grundlage für die Entwicklung eines Tools, das nicht nur die Effizienz der Studierenden steigert, sondern auch deren Lernerfahrung verbessert. Zukünftige Arbeiten sollten sich darauf konzentrieren, die identifizierten Anforderungen in ein funktionales Design zu überführen und die Implementierung in einer realen Lernumgebung zu testen, um die tatsächliche Wirksamkeit des Tools zu evaluieren.;1
Reitz und Schlusser  empfehlen den Online-Dienst Read the Docs zum kostenlosen Hosten von Python-Dokumentation. Hierbei können Commit Hooks verwendet werden, sodass bei jedem Commit im Git-Repository die Dokumentationswebsite neu generiert wird . Read the Docs unterstützt die Dokumentationstools SphinxundMkDocs. Sphinx verwendet standardmäßig die Markup-Sprache reStructuredText , welche im Vergleich zu Markdown weniger verbreitet ist. Da MkDocs auf Markdown spezialisiert ist, wird damit die Dokumentationswebsite des MQTT-Szenarios realisiert. Als Theme wurdeMaterial for MkDocs verwendet, da es die Funktionalitäten aus den Heuristiken von Meng, Steinhardt und Schubert  unterstützt. Die Dokumentation ist in drei Teile aufgeteilt: •Die Homepage, welche einen Überblick über den gesamten Inhalt der Dokumentation gibt. •DasGetting Started -Kapitel, das den*die Benutzer*in durch die Einrichtung von Python, einer IDE, einem lokalen MQTT-Broker und schließlich dem Projekt führt. •DemSmart Home Scenario -Kapitel, welches alle verfügbaren Geräte, die Konfigura- tion eines eigenen Szenarios und die Implementierung von neuen Geräten beschreibt. Abbildung 4.2: Code-Annotationen in der Online-Dokumentation Um den Bezug zwischen Fließtext und Code zu verbessern, können in Material for MkDocs Code-Annotationen hinzugefügt werden. Diese werden mit einem Plus-Symbol angezeigt, wie in Abbildung 4.2 zu sehen ist. Mit einem Klick werden diese erweitert und in einem kleinen Fenster angezeigt. Zur schnellen Navigation kann eine Seitenleiste, welche die Abschnitte des Kapitels anzeigt, verwendet werden. Eine Suche ist über ein Eingabefeld in der oberen Navigationsleiste erreichbar, wie in Abbildung 4.3 zu sehen ist. Hierbei kann durch Material for MkDocs auch nach unvollständigen Wörtern gesucht werden, was im originalen MkDocs nicht möglich ist. Dadurch wird die Usability der Suche verbessert.;0
Rechtliche Rahmenbedingungen: In den Anforderungen in Kapitel 3.4wurde festgelegt, dass sich die verwendbaren Frequenzen auf die in Deutschland nutzbaren Frequenzen des ISM-Bands beschränken müssen und das das entwickelte Fahrzeug nicht auf öffentlichen Straßen bewegt werden darf. Nachdem das Digi Xbee 3 RF-Modul sich mit einer Frequenz von 2.4 bis 2.4835 GHz innerhalb des gesetzlichen Rahmens bewegt, ist die Funknutzung in Deutschland zulässig (siehe Kapitel 3.2.1). Im Rahmen des Projektes wurde das Fahrzeug mit der entwickelten Fahrzeugsteuerung nie auf öffentlichen Straßen bewegt, weswegen diese Anforderungen erfüllt ist. Für sämtliche darauf aufbauende Projekte wird an dieser Stelle noch einmal ausdrücklich erwähnt, dass eine Verwendung der entwickelten Fahrzeuge im öffentlichen Straßenverkehr nicht gestattet ist (siehe Kapitel 3.2.2). Anforderungen an Teleoperated Driving: Es wurde in den Anforderung festgelegt, dass die maximal zulässige und erwartbare Geschwindigkeit auf 30km/h begrenzt ist, die maximale Latenz der Fernsteuerung 200ms unterschreiten muss und dass das Ziel eine Latenz von unter 100ms ist. Weiterhin soll eine verschlüsselte Verbindung verwendet werden und im Falle eines Verbindungsabbruchs soll eine Notbremsung eingeleitet werden (siehe Kapitel3.4). Die Geschwindigkeit des erarbeiteten Prototypen konnte mangels Messung nur geschätzt werden, doch ist davon auszugehen, dass die maximale Geschwindigkeit von 30km/h deutlich unterschritten wird (siehe Abschnitt 5.7.4). Wie in Kapitel 5.8.2 beschrieben liegen bei 1982 Messpunkten über einen Verlauf von 10 Minuten 98.99% der Messwerte unter einer Latenz von 100ms. Lediglich zwei Messwerte liegen mit 20.99ms und 34.98ms über der vorgegebenen maximalen Latenz. Werden diese, wie in Kapitel 5.8.3erläutert, als Messfehler eingeordnet, so sind die Vorgaben an die Latenz erfolgreich umgesetzt worden. Dasselbe gilt für die Durchführung einer Notbremsung im Falle eines Verbindungsabbruchs (siehe Kapitel 5.7.4).;0
Zwar ist die Aufrechterhaltung v on Softwarequalität zeitaufwändig und daher mit Kosten verbunden,  die Auswirkungen niedriger Codequalität sind jedoch nicht zu vernachlässigen. Langfristig wird die  Weiterentwicklung und Wartung des Quellcodes bei mangelhafter Qualität stark erschwert. Es  werden deutlich mehr Zeit und Ressourcen für die Instandhaltung des Softwaresystems beansprucht,  was die Wartungskosten enorm in die Höhe treibt. Hieraus ergibt sich ein Bedarf die Softwarequalität  zu messen, z u überwachen und somit zu verbessern.  Für diese Aufgabe werden funktionierende und  verlässliche Methoden und Technologien benötigt. Deren Einsatz soll in einem kontinuierlichen  Prozess zu einer Verbesserung der Softwarequalität und somit zu effizienteren Releases sowie  hochwertigeren Softwareprodukten führen. Auf lange Sicht soll somit eine Steigerung der  Wartungskosten verhindert werden.   Softwaresysteme werden im Laufe ihrer Entwicklungszeit immer umfangreicher und komplexer.  Besonders wenn  die Qualität des Quellcodes nicht ausreichend fokussiert wird, führt dies besonders  bei Großprojekten unweigerlich zu unstrukturiertem, komplexem und damit schwer zu  verstehendem Softwarecode. Auch Wartungseigenschaften bleiben bei der Entwicklung oftmals   unberücksichtigt,  was zu steigenden Entwicklungs - und Betriebskosten sowie einer hohen  Fehleranfälligkeit führt.   Hieraus ergibt sich die Motivation für den Einsatz von Metriken. Diese sind Teil der statistischen  Qualitätssicherung, bei der ein vorhandenes  Softwaresystem analysiert wird. Durch die Metriken  werden Messbarkeit und Vergleichbarkeit  von Merkmalen erreicht.  Durch die Analyse der  berechneten Messwerte, können zudem besonders komplexe und somit fehleranfällige  Programmteile identifiziert werden.;0
Im Rahmen dieser wissenschaftlichen Arbeit wurde der aktuelle Stand der Technik beim Testen von MQTT-basierten Lösungen umfassend analysiert. MQTT, als leichtgewichtiges Protokoll für die Nachrichtenübermittlung in IoT-Anwendungen, gewinnt zunehmend an Bedeutung, was die Notwendigkeit effektiver Testmethoden und -werkzeuge unterstreicht. Die Untersuchung hat gezeigt, dass sowohl die Herausforderungen als auch die Lösungsansätze im Bereich des Testens von MQTT-Anwendungen vielfältig sind.  Einerseits stehen Tester vor der Aufgabe, die spezifischen Eigenschaften von MQTT, wie die asynchrone Kommunikation, die Publish-Subscribe-Architektur und die unterschiedlichen QoS-Stufen, in ihre Teststrategien zu integrieren. Diese Faktoren erfordern maßgeschneiderte Testansätze, um die Zuverlässigkeit und Performance von MQTT-basierten Systemen zu gewährleisten. Andererseits haben sich in den letzten Jahren verschiedene Tools und Frameworks etabliert, die eine Automatisierung und Effizienzsteigerung im Testprozess ermöglichen. Diese Technologien bieten Unterstützung in den Bereichen Lasttests, Integrationstests und Sicherheitstests, was die Qualität der Anwendungen signifikant erhöht.  Die Analyse hat zudem ergeben, dass die Community und die Forschungsgemeinschaft aktiv an der Weiterentwicklung von Testmethoden arbeiten. Es gibt Bestrebungen, standardisierte Verfahren zu entwickeln, die eine Vergleichbarkeit der Testergebnisse ermöglichen und die Integration von Testprozessen in agile Entwicklungsumgebungen erleichtern. Die zunehmende Vernetzung und die steigende Komplexität von IoT-Systemen machen es notwendig, diese Entwicklungen kontinuierlich zu verfolgen und anzupassen.  Zusammenfassend lässt sich feststellen, dass der State of the Art beim Testen von MQTT-basierten Lösungen dynamisch und vielschichtig ist. Während bereits zahlreiche Ansätze existieren, bleibt die Forschung in diesem Bereich unerlässlich, um den wachsenden Anforderungen gerecht zu werden und die Qualität von MQTT-Anwendungen nachhaltig zu sichern. Zukünftige Arbeiten sollten sich darauf konzentrieren, innovative Testmethoden zu entwickeln und bestehende Tools weiter zu optimieren, um den Herausforderungen der sich ständig weiterentwickelnden Technologie im IoT-Sektor gerecht zu werden.;1
Content Management Systeme bzw. Web- CMS stellen sich auch in Zukunft als eine attraktive Lösung für die (einfache) Umsetzung von Websites ohne Programmierkenntnisse dar. Die stetig vorankehrende Digitalisierung lässt auch neue Trends in CM-Systeme einfließen. Diese Herausforderungen müssen CMS-Herausgeber frühzeitig erkennen, um auch künftig eine relevante Marktposition einhalten zu können. Durch die Community-Nutzer der CM-Systeme können Trends zusätzlich vorzeitig erkannt und umgesetzt werden. Somit finden durch die Community eines Systems entwickelte Funktionserweiterungen häufig Einzug in neue Versions-Releases der Systeme. Selbst führende Technologie-Unternehmen wie Adobe, SAP oder Oracle verwenden Konzep- te des Content-Managements, um ihren Kunden bedienungsfreundliche Softwareprodukte bereitzustellen. Ein Beispiel hierfür ist die „SAP Commerce Cloud“, mit welcher bereits heute neben eCommerce-Webpräsenzen auch informative Unternehmenswebsites erstellt werden können.;0
